measure,network_1_values,network_2_values,type,weight_1,weight_2,weight
s_core_undirected_4.0,0.203804,0.131679,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_5.0,0.005435,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_6.0,0.089674,0.001272,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_7.0,0.04212,0.108779,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_8.0,0.001359,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_9.0,0.052989,0.089059,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_10.0,0.002717,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_11.0,0.016304,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_12.0,0.028533,0.001908,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_13.0,0.001359,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_14.0,0.017663,0.07888,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_15.0,0.001359,0.068066,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_16.0,0.001359,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_17.0,0.001359,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_18.0,0.001359,0.001272,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_19.0,0.004076,0.001272,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_20.0,0.006793,0.001272,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_21.0,0.012228,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_22.0,0.001359,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_23.0,0.001359,0.061705,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_24.0,0.001359,0.001272,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_25.0,0.005435,0.001272,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_26.0,0.004076,0.001908,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_27.0,0.001359,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_28.0,0.002717,0.038804,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_29.0,0.001359,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_30.0,0.002717,0.031807,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_31.0,0.001359,0.001272,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_32.0,0.004076,0.001272,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_33.0,0.004076,0.017812,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_34.0,0.001359,0.001272,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_35.0,0.001359,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_36.0,0.005435,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_37.0,0.002717,0.019084,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_38.0,0.001359,0.001272,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_39.0,0.001359,0.001272,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_40.0,0.001359,0.005725,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_41.0,0.001359,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_42.0,0.001359,0.006997,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_43.0,0.001359,0.001272,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_44.0,0.001359,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_45.0,0.001359,0.001908,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_46.0,0.001359,0.001908,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_47.0,0.001359,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_48.0,0.002717,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_49.0,0.002717,0.001272,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_50.0,0.001359,0.005089,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_51.0,0.002717,0.000636,S-Core Decomposition,0.007462686567164179,0.0034965034965034965,1.0
s_core_undirected_52.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_53.0,0.0,0.001908,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_54.0,0.0,0.001908,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_55.0,0.0,0.004453,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_56.0,0.0,0.005725,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_57.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_58.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_59.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_60.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_61.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_62.0,0.0,0.001272,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_63.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_64.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_65.0,0.0,0.006361,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_66.0,0.0,0.001272,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_67.0,0.0,0.003817,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_68.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_69.0,0.0,0.001272,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_70.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_71.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_72.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_73.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_74.0,0.0,0.001272,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_75.0,0.0,0.002545,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_76.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_77.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_78.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_79.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_80.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_81.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_82.0,0.0,0.001272,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_83.0,0.0,0.001908,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_84.0,0.0,0.005089,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_85.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_86.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_87.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_88.0,0.0,0.001272,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_89.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_90.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_91.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_92.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_93.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_94.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_95.0,0.0,0.002545,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_96.0,0.0,0.001272,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_97.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_98.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_99.0,0.0,0.001272,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_100.0,0.0,0.001908,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_101.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_102.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_103.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_104.0,0.0,0.002545,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_105.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_106.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_107.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_108.0,0.0,0.006997,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_109.0,0.0,0.001272,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_110.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_111.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_112.0,0.0,0.001272,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_113.0,0.0,0.001272,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_114.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_115.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_116.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_117.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_118.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_119.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_120.0,0.0,0.001272,S-Core Decomposition,0.0,0.0034965034965034965,1.0
s_core_undirected_121.0,0.0,0.000636,S-Core Decomposition,0.0,0.0034965034965034965,1.0
Community_1,0.226902,0.176209,Community Structure,0.043478260869565216,0.08333333333333333,1.0
Community_2,0.199728,0.148219,Community Structure,0.043478260869565216,0.08333333333333333,1.0
Community_3,0.160326,0.14631,Community Structure,0.043478260869565216,0.08333333333333333,1.0
Community_4,0.158967,0.101145,Community Structure,0.043478260869565216,0.08333333333333333,1.0
Community_5,0.115489,0.096056,Community Structure,0.043478260869565216,0.08333333333333333,1.0
Community_6,0.036685,0.069338,Community Structure,0.043478260869565216,0.08333333333333333,1.0
Community_7,0.021739,0.066794,Community Structure,0.043478260869565216,0.08333333333333333,1.0
Community_8,0.012228,0.060433,Community Structure,0.043478260869565216,0.08333333333333333,1.0
Community_9,0.01087,0.046438,Community Structure,0.043478260869565216,0.08333333333333333,1.0
Community_10,0.008152,0.041985,Community Structure,0.043478260869565216,0.08333333333333333,1.0
Community_11,0.006793,0.03117,Community Structure,0.043478260869565216,0.08333333333333333,1.0
Community_12,0.005435,0.015903,Community Structure,0.043478260869565216,0.08333333333333333,1.0
jsd_raw_out_degree_normalized,0.05456896111551932,-0.05456896111551932,Degree Measures,1.0,1.0,1.0
jsd_raw_in_degree_normalized,0.06573379906757351,-0.06573379906757351,Degree Measures,1.0,1.0,1.0
jsd_raw_in_out_ratio,0.049298942319614555,-0.049298942319614555,Degree Measures,1.0,1.0,1.0
jsd_raw_weighted_in_out_ratio,0.025645857568565883,-0.025645857568565883,Degree Measures,1.0,1.0,1.0
jsd_raw_in_group_indegree_ratio,0.09578088702405113,-0.09578088702405113,Degree Measures,1.0,1.0,1.0
jsd_raw_in_group_outdegree_ratio,0.05208484525322018,-0.05208484525322018,Degree Measures,1.0,1.0,1.0
jsd_raw_in_group_indegree_strength_fraction,0.10216175235734004,-0.10216175235734004,Degree Measures,1.0,1.0,1.0
jsd_raw_in_group_outdegree_strength_fraction,0.05458175760322906,-0.05458175760322906,Degree Measures,1.0,1.0,1.0
jsd_raw_in_reach_2_normalized,0.1628068388440319,-0.1628068388440319,Local Reach,1.0,1.0,1.0
jsd_raw_out_reach_2_normalized,0.08782775217812294,-0.08782775217812294,Local Reach,1.0,1.0,1.0
jsd_raw_undirected_reach_2_normalized,0.3371109356265126,-0.3371109356265126,Local Reach,1.0,1.0,1.0
jsd_raw_ego_density,0.1656771993125408,-0.1656771993125408,Local Structure,1.0,1.0,1.0
jsd_raw_density_clustering_coefficient,0.1469367215346535,-0.1469367215346535,Local Structure,1.0,1.0,1.0
jsd_raw_cg_cycle,0.031446112007770234,-0.031446112007770234,Local Structure,1.0,1.0,1.0
jsd_raw_cg_middleman,0.061853438362869356,-0.061853438362869356,Local Structure,1.0,1.0,1.0
jsd_raw_cg_in,0.18135199444192118,-0.18135199444192118,Local Structure,1.0,1.0,1.0
jsd_raw_cg_out,0.05095070500164251,-0.05095070500164251,Local Structure,1.0,1.0,1.0
jsd_raw_cg_total,0.1734944569927985,-0.1734944569927985,Local Structure,1.0,1.0,1.0
jsd_raw_barrat_local,0.18233703537733068,-0.18233703537733068,Local Structure,1.0,1.0,1.0
jsd_raw_r_norm_ranked,0.05154117585068055,-0.05154117585068055,Local Structure,1.0,1.0,1.0
jsd_raw_page_rank,0.39135831286246026,-0.39135831286246026,Influence,1.0,1.0,1.0
jsd_raw_salsa_hub,0.1418382906585654,-0.1418382906585654,Influence,1.0,1.0,1.0
jsd_raw_salsa_authority,0.4076675242302777,-0.4076675242302777,Influence,1.0,1.0,1.0
jsd_raw_modularity_vitality_hub,0.04403066915205366,-0.04403066915205366,Influence,1.0,1.0,1.0
jsd_raw_modularity_vitality_bridge,0.04268891402032816,-0.04268891402032816,Influence,1.0,1.0,1.0
Community_13,0.005435,0.0,Community Structure,0.043478260869565216,0.0,1.0
Community_14,0.004076,0.0,Community Structure,0.043478260869565216,0.0,1.0
Community_15,0.004076,0.0,Community Structure,0.043478260869565216,0.0,1.0
Community_16,0.004076,0.0,Community Structure,0.043478260869565216,0.0,1.0
Community_17,0.002717,0.0,Community Structure,0.043478260869565216,0.0,1.0
Community_18,0.002717,0.0,Community Structure,0.043478260869565216,0.0,1.0
Community_19,0.002717,0.0,Community Structure,0.043478260869565216,0.0,1.0
Community_20,0.002717,0.0,Community Structure,0.043478260869565216,0.0,1.0
Community_21,0.002717,0.0,Community Structure,0.043478260869565216,0.0,1.0
Community_22,0.002717,0.0,Community Structure,0.043478260869565216,0.0,1.0
Community_23,0.002717,0.0,Community Structure,0.043478260869565216,0.0,1.0
